,condition,ineq_condition,mobil_condition,ineq_quiz_ans,mobil_quiz_ans,exp_display_order,income_result_of_circumstances,equal_outcomes,govt_should_take_active_steps,ineq_is_a_serious_problem,how_to_fix_ineq_1st_choice,how_to_fix_ineq_2nd_choice,how_to_fix_ineq_3rd_choice,how_to_fix_ineq_4th_choice,how_to_fix_ineq_5th_choice,how_to_fix_ineq_text,high_earners_rarely_deserving,increase_taxes_on_millionares,increase_estate_tax,increase_min_wage,increase_aid_to_poor,increase_food_stamps,support_entrepreneurs,support_housing,outcome_display_order,gap_btw_rich_and_poor_increasing,children_have_worse_chances,mc_display_order,is_us_resident,state,gender,age,marital_status,has_children,race,education,employment_status,income,intergen_mobility_down,intragen_mobility_down,income_volatility,liberal_vs_conservative,democrat_vs_republican
492,decr_ineq_decr_mobil,0.0,1.0,1,2,"['mobil', 'ineq']",0,0,1,5,1,4,2,5,3,Teach values ​​from children to the nation,3,2,3,3,3,2,1,0,"['increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_min_wage', 'support_entrepreneurs', 'increase_food_stamps', 'increase_aid_to_poor', 'support_housing', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps']",3,2,"['ineq_mc', 'mobil_mc']",1,Virginia,2,34,1,1,1,9,1,8,1,2,1,4,3
493,incr_ineq_incr_mobil,1.0,0.0,1,1,"['ineq', 'mobil']",1,1,5,3,4,1,2,5,3,Stop wars.. Help more people,1,1,3,3,5,5,1,1,"['high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'support_housing', 'increase_food_stamps', 'support_entrepreneurs', 'increase_aid_to_poor', 'increase_min_wage', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",1,1,"['mobil_mc', 'ineq_mc']",1,Alabama,2,40,1,1,1,3,1,6,3,1,1,3,1
494,decr_ineq_incr_mobil,0.0,0.0,3,2,"['ineq', 'mobil']",0,0,3,4,1,4,2,5,3,No comment ,2,3,3,2,3,3,0,0,"['increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_food_stamps', 'support_housing', 'increase_aid_to_poor', 'increase_min_wage', 'support_entrepreneurs', 'govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances']",2,2,"['mobil_mc', 'ineq_mc']",1,Georgia,2,49,0,0,1,3,3,3,5,2,2,3,3
495,incr_ineq_incr_mobil,1.0,0.0,1,1,"['mobil', 'ineq']",0,0,1,1,1,3,4,2,5,stay out of it completely,1,2,1,2,1,1,1,0,"['increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_aid_to_poor', 'support_housing', 'increase_min_wage', 'increase_food_stamps', 'support_entrepreneurs', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",2,1,"['mobil_mc', 'ineq_mc']",1,Florida,3,41,1,0,1,5,3,10,1,1,1,1,1
496,incr_ineq_decr_mobil,1.0,1.0,3,3,"['ineq', 'mobil']",0,0,3,4,1,3,2,4,5,Needs to fix immigration ,3,1,3,3,4,5,1,1,"['govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_food_stamps', 'increase_aid_to_poor', 'increase_min_wage', 'support_housing', 'support_entrepreneurs', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",1,1,"['mobil_mc', 'ineq_mc']",1,Georgia,2,34,1,0,3,8,1,10,1,1,1,1,2
497,decr_ineq_incr_mobil,0.0,0.0,2,2,"['mobil', 'ineq']",1,0,5,5,2,1,5,3,4,Employers need to give equal pay and equal job opportunities ,2,3,2,3,3,1,1,0,"['govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_food_stamps', 'support_housing', 'increase_min_wage', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax']",1,1,"['ineq_mc', 'mobil_mc']",1,Texas,3,60,0,0,5,5,1,7,1,2,1,4,2
498,decr_ineq_incr_mobil,0.0,0.0,2,2,"['mobil', 'ineq']",1,0,4,2,1,4,5,3,2,They can put laws in,1,2,2,2,4,2,1,0,"['increase_food_stamps', 'support_entrepreneurs', 'increase_aid_to_poor', 'support_housing', 'increase_min_wage', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps']",2,2,"['mobil_mc', 'ineq_mc']",1,Massachusetts,2,19,0,0,1,4,5,7,1,2,2,4,2
499,decr_ineq_decr_mobil,0.0,1.0,3,1,"['ineq', 'mobil']",0,0,3,4,1,3,4,5,2,Make sure every American has the opportunity for a jom.,2,3,2,3,4,2,0,1,"['high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax', 'support_entrepreneurs', 'increase_food_stamps', 'increase_min_wage', 'support_housing', 'increase_aid_to_poor', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances']",3,1,"['mobil_mc', 'ineq_mc']",1,Tennessee,2,75,1,0,1,6,6,5,3,4,1,2,1
500,decr_ineq_decr_mobil,0.0,1.0,1,3,"['mobil', 'ineq']",0,0,5,3,2,1,4,5,3,Help people more educational,3,1,3,3,5,4,1,1,"['govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_min_wage', 'support_entrepreneurs', 'increase_food_stamps', 'support_housing', 'increase_aid_to_poor', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,3,"['mobil_mc', 'ineq_mc']",1,Pennsylvania,2,39,0,1,2,3,1,1,4,5,1,3,2
501,decr_ineq_decr_mobil,0.0,1.0,1,1,"['ineq', 'mobil']",0,0,2,4,1,3,2,4,5,promote education in learning trades to be translated into jobs,2,3,2,3,3,3,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'support_entrepreneurs', 'increase_aid_to_poor', 'increase_food_stamps', 'increase_min_wage', 'support_housing', 'high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps']",3,3,"['mobil_mc', 'ineq_mc']",1,California,3,56,0,0,1,6,6,6,3,3,1,3,2
502,incr_ineq_incr_mobil,1.0,0.0,2,3,"['mobil', 'ineq']",0,1,5,3,1,3,2,5,4,I don't know,3,3,1,3,5,4,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'support_housing', 'increase_min_wage', 'increase_food_stamps', 'support_entrepreneurs', 'increase_aid_to_poor', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax']",3,1,"['ineq_mc', 'mobil_mc']",1,New York,2,42,0,0,3,3,2,1,2,4,2,3,4
503,decr_ineq_decr_mobil,0.0,1.0,3,2,"['ineq', 'mobil']",1,0,4,5,1,2,3,4,5,  Help with the student loan debt. Make it easier to get into nursing school. ,2,3,1,3,4,4,1,1,"['income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes', 'support_entrepreneurs', 'support_housing', 'increase_food_stamps', 'increase_aid_to_poor', 'increase_min_wage', 'high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,3,"['mobil_mc', 'ineq_mc']",1,Texas,3,37,0,0,1,5,1,5,4,3,2,3,4
504,incr_ineq_decr_mobil,1.0,1.0,3,3,"['ineq', 'mobil']",1,1,5,5,4,1,2,5,3,"first get rid of trump and his cronies in governemnt, ensure equal representation in all ranks of government, promote people ahead of large busnesses, allow people to run the government",3,3,3,3,1,2,1,1,"['increase_min_wage', 'increase_food_stamps', 'support_entrepreneurs', 'increase_aid_to_poor', 'support_housing', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares']",3,3,"['mobil_mc', 'ineq_mc']",1,Iowa,3,63,0,0,1,3,6,3,5,5,1,5,3
505,incr_ineq_incr_mobil,1.0,0.0,3,2,"['ineq', 'mobil']",0,0,5,5,3,1,5,4,2,Make all opportunities equal. What ever the poor lack take from the rich for equality. Make all politicians cap on income and only allow 8 year term you only get 1 term in your life. That should be a start.,1,3,1,3,3,1,1,1,"['increase_aid_to_poor', 'support_entrepreneurs', 'increase_min_wage', 'support_housing', 'increase_food_stamps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving']",3,1,"['ineq_mc', 'mobil_mc']",1,Maine,2,64,0,0,1,6,6,7,5,4,1,5,2
506,decr_ineq_incr_mobil,0.0,0.0,3,2,"['ineq', 'mobil']",1,1,4,4,3,2,1,5,4,"pass laws that help minorities and the poor survive do more than just get by, ",2,3,3,3,5,5,1,1,"['high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares', 'increase_min_wage', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_food_stamps', 'support_housing', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps']",3,2,"['ineq_mc', 'mobil_mc']",1,Oregon,3,59,0,0,1,5,6,2,3,2,1,4,2
507,decr_ineq_incr_mobil,0.0,0.0,1,3,"['ineq', 'mobil']",0,0,5,4,2,1,4,5,3,Help the people that want to work to try to improve themselves with more assistance then the people who don't want to work.  ,2,3,1,3,4,4,1,1,"['govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax', 'support_entrepreneurs', 'support_housing', 'increase_aid_to_poor', 'increase_min_wage', 'increase_food_stamps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,2,"['mobil_mc', 'ineq_mc']",1,Pennsylvania,3,49,1,1,1,3,6,7,3,4,1,3,3
508,incr_ineq_incr_mobil,1.0,0.0,3,2,"['ineq', 'mobil']",1,0,3,4,1,2,3,5,4,If I had any clue whatsoever it would be an issue in the u.s. Equal pay for men and women in the same fields of work I guess,2,3,2,2,4,3,0,1,"['increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_aid_to_poor', 'support_housing', 'support_entrepreneurs', 'increase_min_wage', 'increase_food_stamps', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,1,"['mobil_mc', 'ineq_mc']",1,Indiana,2,23,0,0,1,3,4,4,2,3,2,2,1
509,decr_ineq_incr_mobil,0.0,0.0,3,3,"['mobil', 'ineq']",1,0,3,3,2,3,4,1,5,I don't know really - the government should probably stay out of this,2,2,2,2,4,3,1,1,"['increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'support_entrepreneurs', 'increase_min_wage', 'increase_food_stamps', 'increase_aid_to_poor', 'support_housing', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances']",3,1,"['ineq_mc', 'mobil_mc']",1,Illinois,3,71,1,0,1,7,6,4,4,4,1,2,1
510,incr_ineq_decr_mobil,1.0,1.0,2,1,"['ineq', 'mobil']",0,0,4,5,3,2,4,5,1,Created legislation,1,3,1,3,5,5,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'support_housing', 'increase_food_stamps', 'support_entrepreneurs', 'increase_min_wage', 'increase_aid_to_poor', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax']",3,3,"['mobil_mc', 'ineq_mc']",1,Georgia,3,49,1,1,2,7,1,7,1,3,1,4,2
511,decr_ineq_decr_mobil,0.0,1.0,1,3,"['mobil', 'ineq']",0,1,5,4,2,1,3,5,4,More jobs,3,3,1,3,5,5,1,1,"['income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_min_wage', 'support_entrepreneurs', 'increase_aid_to_poor', 'support_housing', 'increase_food_stamps']",1,3,"['ineq_mc', 'mobil_mc']",1,California,3,42,0,1,3,7,1,8,2,2,1,3,2
512,incr_ineq_incr_mobil,1.0,0.0,3,3,"['ineq', 'mobil']",0,1,5,4,3,2,1,5,4,Stop eliminating or reducing public programs and make assistance easier to obtain ,2,3,2,3,5,5,1,1,"['govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'support_entrepreneurs', 'increase_aid_to_poor', 'increase_food_stamps', 'increase_min_wage', 'support_housing']",3,1,"['mobil_mc', 'ineq_mc']",1,Ohio,3,59,1,0,1,4,6,5,2,2,1,5,2
513,incr_ineq_decr_mobil,1.0,1.0,3,1,"['ineq', 'mobil']",1,1,3,3,5,1,3,4,2,I dont know,2,3,1,3,4,4,0,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_food_stamps', 'support_entrepreneurs', 'increase_min_wage', 'increase_aid_to_poor', 'support_housing']",3,1,"['mobil_mc', 'ineq_mc']",1,West Virginia,2,55,1,1,1,6,6,5,4,5,2,2,1
514,decr_ineq_decr_mobil,0.0,1.0,2,2,"['ineq', 'mobil']",1,0,3,2,1,2,3,4,5,I'm not sure,2,3,2,2,5,5,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes', 'support_housing', 'increase_food_stamps', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_min_wage', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving']",2,2,"['ineq_mc', 'mobil_mc']",1,Florida,3,37,0,0,3,3,4,1,5,3,2,3,2
515,incr_ineq_decr_mobil,1.0,1.0,1,1,"['mobil', 'ineq']",0,0,1,5,4,3,1,5,2,fix the taxes ,1,1,1,1,1,1,1,1,"['support_housing', 'increase_food_stamps', 'increase_min_wage', 'support_entrepreneurs', 'increase_aid_to_poor', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",2,2,"['mobil_mc', 'ineq_mc']",1,Florida,3,58,1,0,3,6,6,2,3,3,2,2,2
516,decr_ineq_incr_mobil,0.0,0.0,2,3,"['mobil', 'ineq']",1,1,4,4,3,4,2,5,1,Raise federal minimum wage and lower deficit.,2,3,1,3,4,4,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_min_wage', 'support_entrepreneurs', 'support_housing', 'increase_food_stamps', 'increase_aid_to_poor', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps']",3,2,"['ineq_mc', 'mobil_mc']",1,West Virginia,3,30,1,1,1,4,6,3,4,2,2,4,3
517,decr_ineq_decr_mobil,0.0,1.0,1,3,"['ineq', 'mobil']",1,1,5,5,1,5,2,3,4,Build better ways to teach and inspire better interactions within troubled communities. ,3,3,2,3,4,5,1,1,"['income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes', 'increase_food_stamps', 'support_entrepreneurs', 'increase_min_wage', 'support_housing', 'increase_aid_to_poor', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,3,"['mobil_mc', 'ineq_mc']",1,Ohio,2,42,1,1,5,4,5,2,2,4,1,3,3
518,decr_ineq_incr_mobil,0.0,0.0,1,2,"['mobil', 'ineq']",0,0,3,3,1,4,3,2,5,Offer classes and free schooling for job placement and life skills,2,1,1,3,4,4,1,1,"['govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'increase_food_stamps', 'support_housing', 'support_entrepreneurs', 'increase_min_wage', 'increase_aid_to_poor', 'high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",1,1,"['mobil_mc', 'ineq_mc']",1,Nebraska,2,40,1,0,1,4,1,6,4,2,1,3,1
519,incr_ineq_incr_mobil,1.0,0.0,2,3,"['mobil', 'ineq']",0,1,5,4,2,1,4,5,3,"I feel that a little help from the government would be a great boost toward equality in America,helping in areas such as having decent housing and equal eduation help",2,2,1,3,5,4,1,1,"['equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'support_housing', 'increase_aid_to_poor', 'increase_min_wage', 'support_entrepreneurs', 'increase_food_stamps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",2,1,"['ineq_mc', 'mobil_mc']",1,North Carolina,3,55,1,1,2,5,6,5,1,4,1,2,3
520,incr_ineq_decr_mobil,1.0,1.0,3,3,"['ineq', 'mobil']",1,1,4,5,3,2,4,5,1,"Higher taxes for wealthy and corporations, lower taxes for the poor. Increased incentives to build affordable housing. And minimum payments for healthcare and prescriptions. And affordable education and job training",3,3,2,3,5,4,1,1,"['increase_food_stamps', 'support_entrepreneurs', 'increase_min_wage', 'support_housing', 'increase_aid_to_poor', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax']",3,3,"['mobil_mc', 'ineq_mc']",1,New Mexico,3,75,0,0,1,8,6,4,4,4,1,4,2
521,decr_ineq_incr_mobil,0.0,0.0,2,1,"['ineq', 'mobil']",0,0,1,1,1,2,3,4,5,Inequality is a liberal lie ,1,2,1,2,3,1,0,0,"['increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'increase_min_wage', 'increase_food_stamps', 'increase_aid_to_poor', 'support_housing', 'support_entrepreneurs']",2,1,"['ineq_mc', 'mobil_mc']",1,Kentucky,2,23,1,1,1,5,3,7,2,1,2,1,1
522,decr_ineq_incr_mobil,0.0,0.0,1,3,"['ineq', 'mobil']",0,0,5,5,1,3,2,5,4,Promote awareness of the violence targeted at minorities and needs to provide more hate crime charges ,1,3,3,3,5,5,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes', 'increase_min_wage', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_food_stamps', 'support_housing']",2,1,"['mobil_mc', 'ineq_mc']",1,California,3,30,0,0,3,4,4,1,2,3,2,3,2
523,decr_ineq_decr_mobil,0.0,1.0,2,2,"['mobil', 'ineq']",1,0,5,4,1,2,3,4,5,Na,1,3,3,2,5,5,0,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'support_entrepreneurs', 'increase_aid_to_poor', 'increase_food_stamps', 'increase_min_wage', 'support_housing', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps']",3,1,"['mobil_mc', 'ineq_mc']",1,Alabama,2,35,0,0,2,9,1,12,2,1,1,1,2
524,incr_ineq_incr_mobil,1.0,0.0,3,1,"['mobil', 'ineq']",1,0,4,4,1,2,3,5,4,Make sure everyone is paid equally for the same job,3,3,1,3,4,4,1,1,"['increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax', 'support_entrepreneurs', 'increase_min_wage', 'increase_aid_to_poor', 'support_housing', 'increase_food_stamps', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,1,"['ineq_mc', 'mobil_mc']",1,Arkansas,3,67,0,0,1,7,6,4,5,5,1,5,2
525,incr_ineq_incr_mobil,1.0,0.0,1,1,"['ineq', 'mobil']",1,0,5,4,2,1,3,4,5,I don’t know ,2,3,2,3,5,3,1,1,"['equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax', 'support_entrepreneurs', 'increase_aid_to_poor', 'increase_min_wage', 'support_housing', 'increase_food_stamps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,1,"['ineq_mc', 'mobil_mc']",1,Alabama,2,53,1,1,2,4,1,5,1,1,1,3,3
526,incr_ineq_decr_mobil,1.0,1.0,1,2,"['ineq', 'mobil']",0,1,2,1,1,3,2,4,5,its not an issue,3,3,2,3,2,4,0,0,"['increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_min_wage', 'increase_food_stamps', 'support_entrepreneurs', 'support_housing', 'increase_aid_to_poor', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances']",2,1,"['ineq_mc', 'mobil_mc']",1,New York,2,35,1,0,5,3,4,3,3,3,3,3,3
527,decr_ineq_incr_mobil,0.0,0.0,2,3,"['ineq', 'mobil']",0,0,1,2,4,1,5,3,2,They can quit making the rich richer and poor poorer,1,3,3,1,5,3,1,0,"['increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'increase_food_stamps', 'support_housing', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_min_wage']",1,2,"['ineq_mc', 'mobil_mc']",1,North Carolina,3,37,1,1,1,1,2,3,4,2,1,1,1
528,incr_ineq_decr_mobil,1.0,1.0,2,1,"['mobil', 'ineq']",1,1,4,3,3,2,1,4,5,They can change the housings bills of the less fortunate.,1,2,1,3,5,5,1,1,"['increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_food_stamps', 'increase_min_wage', 'support_housing', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,2,"['mobil_mc', 'ineq_mc']",1,Indiana,3,19,0,0,1,2,4,5,1,1,2,3,4
